,error_code,cycle_time_s,spindle_speed_rpm,feed_rate_mm_min,axis_position_x_mm,spindle_temperature_c,vibration_mm_s,servo_motor_load_pct,power_consumption_kw,coolant_flow_l_min,coolant_pressure_bar,lubrication_level_pct,ambient_humidity_pct,ambient_dust_ug_m3,machine_status,production_count
2025-09-20 13:36:00,0,0.0,0,0.0,294.311,25.0,0.13,1.799,1.017,0.0,0.0,83.968,53.527,14.645,Idle,404
2025-09-20 13:37:00,0,0.0,0,0.0,294.311,25.0,0.404,1.133,1.02,0.0,0.0,83.966,56.953,14.059,Idle,404
2025-09-20 13:38:00,0,0.0,0,0.0,294.311,25.0,0.453,0.609,1.384,0.0,0.0,83.964,57.306,15.165,Idle,404
2025-09-20 13:39:00,0,0.0,0,0.0,294.311,25.0,0.499,0.629,1.058,0.0,0.0,83.962,56.822,16.119,Idle,404
2025-09-20 13:40:00,0,0.0,0,0.0,294.311,25.0,0.424,0.276,1.571,0.0,0.0,83.96,58.758,14.456,Idle,404
2025-09-20 13:41:00,0,0.0,0,0.0,294.311,25.0,0.299,0.537,1.043,0.0,0.0,83.958,58.054,14.578,Idle,404
2025-09-20 13:42:00,0,0.0,0,0.0,294.311,25.0,0.276,1.709,1.362,0.0,0.0,83.956,56.679,15.951,Idle,404
2025-09-20 13:43:00,0,0.0,0,0.0,294.311,25.0,0.302,0.884,1.387,0.0,0.0,83.954,58.003,14.281,Idle,404
2025-09-20 13:44:00,0,0.0,0,0.0,294.311,25.0,0.41,1.818,1.187,0.0,0.0,83.952,56.17,16.786,Idle,404
2025-09-20 13:45:00,0,0.0,0,0.0,294.311,25.0,0.436,0.087,1.397,0.0,0.0,83.95,57.099,14.602,Idle,404
2025-09-20 13:46:00,0,0.0,0,0.0,294.311,25.0,0.311,1.067,1.003,0.0,0.0,83.948,61.266,13.608,Idle,404
2025-09-20 13:47:00,0,0.0,0,0.0,294.311,25.0,0.419,0.85,1.24,0.0,0.0,83.946,53.439,15.548,Idle,404
2025-09-20 13:48:00,0,0.0,0,0.0,294.311,25.0,0.258,0.732,1.672,0.0,0.0,83.944,53.208,14.654,Idle,404
2025-09-20 13:49:00,0,0.0,0,0.0,294.311,25.0,0.142,0.496,1.776,0.0,0.0,83.942,55.584,14.856,Idle,404
2025-09-20 13:50:00,0,0.0,0,0.0,294.311,25.0,0.494,0.795,1.302,0.0,0.0,83.94,57.226,12.96,Idle,404
2025-09-20 13:51:00,0,0.0,0,0.0,294.311,25.0,0.162,0.445,1.153,0.0,0.0,83.938,52.26,15.042,Idle,404
2025-09-20 13:52:00,0,0.0,0,0.0,294.311,25.0,0.156,0.583,1.642,0.0,0.0,83.936,56.389,15.27,Idle,404
2025-09-20 13:53:00,0,0.0,0,0.0,294.311,25.0,0.27,0.745,1.882,0.0,0.0,83.934,56.263,15.602,Idle,404
2025-09-20 13:54:00,0,0.0,0,0.0,294.311,25.0,0.157,0.948,1.213,0.0,0.0,83.932,56.168,12.667,Idle,404
2025-09-20 13:55:00,0,0.0,0,0.0,294.311,25.0,0.376,1.553,1.051,0.0,0.0,83.93,57.774,16.588,Idle,404
2025-09-20 13:56:00,0,0.0,0,0.0,294.311,25.0,0.113,1.84,1.365,0.0,0.0,83.928,55.148,14.754,Idle,404
2025-09-20 13:57:00,0,0.0,0,0.0,294.311,25.0,0.258,0.937,1.925,0.0,0.0,83.926,53.456,13.94,Idle,404
2025-09-20 13:58:00,0,0.0,0,0.0,294.311,25.0,0.131,1.258,1.787,0.0,0.0,83.924,57.343,15.003,Idle,404
2025-09-20 13:59:00,0,0.0,0,0.0,294.311,25.0,0.442,0.19,1.916,0.0,0.0,83.922,57.172,16.405,Idle,404
2025-09-20 14:00:00,0,0.0,0,0.0,294.311,25.0,0.317,1.502,1.75,0.0,0.0,83.92,51.53,14.283,Idle,404
2025-09-20 14:01:00,0,0.0,0,0.0,294.311,25.0,0.482,0.142,1.915,0.0,0.0,83.918,55.966,15.354,Idle,404
2025-09-20 14:02:00,0,0.0,0,0.0,294.311,25.0,0.48,1.173,1.171,0.0,0.0,83.916,54.412,14.414,Idle,404
2025-09-20 14:03:00,0,0.0,0,0.0,294.311,25.0,0.151,0.058,1.209,0.0,0.0,83.914,52.519,13.204,Idle,404
2025-09-20 14:04:00,0,0.0,0,0.0,294.311,25.0,0.407,1.36,1.009,0.0,0.0,83.912,51.521,15.591,Idle,404
2025-09-20 14:05:00,0,0.0,0,0.0,294.311,25.0,0.446,1.207,1.996,0.0,0.0,83.91,55.22,16.204,Idle,404
2025-09-20 14:06:00,0,0.0,0,0.0,294.311,25.0,0.169,1.799,1.273,0.0,0.0,83.908,52.323,14.973,Idle,404
2025-09-20 14:07:00,0,0.0,0,0.0,294.311,25.0,0.438,0.904,1.391,0.0,0.0,83.906,53.67,15.908,Idle,404
2025-09-20 14:08:00,0,0.0,0,0.0,294.311,25.0,0.283,1.027,1.047,0.0,0.0,83.904,49.495,14.653,Idle,404
2025-09-20 14:09:00,0,0.0,0,0.0,294.311,25.0,0.184,0.49,1.207,0.0,0.0,83.902,51.337,16.784,Idle,404
2025-09-20 14:10:00,0,0.0,0,0.0,294.311,25.0,0.42,0.76,1.588,0.0,0.0,83.9,50.269,14.997,Idle,404
2025-09-20 14:11:00,0,0.0,0,0.0,294.311,25.0,0.11,1.752,1.479,0.0,0.0,83.898,48.214,13.754,Idle,404
2025-09-20 14:12:00,0,0.0,0,0.0,294.311,25.0,0.171,1.376,1.008,0.0,0.0,83.896,50.106,14.249,Idle,404
2025-09-20 14:13:00,0,0.0,0,0.0,294.311,25.0,0.267,1.45,1.45,0.0,0.0,83.894,51.517,15.011,Idle,404
2025-09-20 14:14:00,0,0.0,0,0.0,294.311,25.0,0.319,1.904,1.557,0.0,0.0,83.892,54.091,14.841,Idle,404
2025-09-20 14:15:00,0,0.0,0,0.0,294.311,25.0,0.38,1.981,1.045,0.0,0.0,83.89,51.936,15.616,Idle,404
2025-09-20 14:16:00,0,0.0,0,0.0,294.311,25.0,0.347,1.876,1.019,0.0,0.0,83.888,51.648,15.1,Idle,404
2025-09-20 14:17:00,0,0.0,0,0.0,294.311,25.0,0.407,1.075,1.776,0.0,0.0,83.886,54.538,16.398,Idle,404
2025-09-20 14:18:00,0,0.0,0,0.0,294.311,25.0,0.416,0.689,1.74,0.0,0.0,83.884,54.591,15.376,Idle,404
2025-09-20 14:19:00,0,0.0,0,0.0,294.311,25.0,0.38,1.182,1.119,0.0,0.0,83.882,51.399,15.663,Idle,404
2025-09-20 14:20:00,0,0.0,0,0.0,294.311,25.0,0.171,0.099,1.228,0.0,0.0,83.88,51.563,14.507,Idle,404
2025-09-20 14:21:00,0,0.0,0,0.0,294.311,25.0,0.312,0.332,1.847,0.0,0.0,83.878,54.52,15.68,Idle,404
2025-09-20 14:22:00,0,0.0,0,0.0,294.311,25.0,0.497,1.134,1.619,0.0,0.0,83.876,52.547,15.108,Idle,404
2025-09-20 14:23:00,0,0.0,0,0.0,294.311,25.0,0.357,0.026,1.751,0.0,0.0,83.874,50.62,15.942,Idle,404
2025-09-20 14:24:00,0,0.0,0,0.0,294.311,25.0,0.338,1.321,1.273,0.0,0.0,83.872,48.509,14.584,Idle,404
2025-09-20 14:25:00,0,0.0,0,0.0,294.311,25.0,0.118,0.191,1.694,0.0,0.0,83.87,52.912,14.559,Idle,404
2025-09-20 14:26:00,0,0.0,0,0.0,294.311,25.0,0.155,1.122,1.252,0.0,0.0,83.868,54.992,15.221,Idle,404
2025-09-20 14:27:00,0,0.0,0,0.0,294.311,25.0,0.462,1.334,1.323,0.0,0.0,83.866,54.924,13.591,Idle,404
2025-09-20 14:28:00,0,0.0,0,0.0,294.311,25.0,0.187,1.241,1.228,0.0,0.0,83.864,52.693,15.838,Idle,404
2025-09-20 14:29:00,0,0.0,0,0.0,294.311,25.0,0.379,0.319,1.457,0.0,0.0,83.862,49.464,14.684,Idle,404
2025-09-20 14:30:00,0,0.0,0,0.0,294.311,25.0,0.458,1.903,1.24,0.0,0.0,83.86,51.594,15.53,Idle,404
2025-09-20 14:31:00,0,0.0,0,0.0,294.311,25.0,0.354,1.558,1.7,0.0,0.0,83.858,51.076,13.785,Idle,404
2025-09-20 14:32:00,0,0.0,0,0.0,294.311,25.0,0.336,1.693,1.72,0.0,0.0,83.856,47.522,14.402,Idle,404
2025-09-20 14:33:00,0,0.0,0,0.0,294.311,25.0,0.227,0.815,1.416,0.0,0.0,83.854,52.392,16.153,Idle,404
2025-09-20 14:34:00,0,0.0,0,0.0,294.311,25.0,0.281,0.186,1.898,0.0,0.0,83.852,53.826,15.946,Idle,404
2025-09-20 14:35:00,0,0.0,0,0.0,294.311,25.0,0.302,1.33,1.23,0.0,0.0,83.85,54.494,12.692,Idle,404
2025-09-20 14:36:00,0,0.0,0,0.0,294.311,25.0,0.313,1.076,1.79,0.0,0.0,83.848,53.008,16.162,Idle,404
2025-09-20 14:37:00,0,0.0,0,0.0,294.311,25.0,0.367,0.911,1.563,0.0,0.0,83.846,51.965,14.243,Idle,404
2025-09-20 14:38:00,0,0.0,0,0.0,294.311,25.0,0.279,1.6,1.043,0.0,0.0,83.844,54.076,12.471,Idle,404
2025-09-20 14:39:00,0,0.0,0,0.0,294.311,25.0,0.298,0.496,1.374,0.0,0.0,83.842,52.861,14.326,Idle,404
2025-09-20 14:40:00,0,0.0,0,0.0,294.311,25.0,0.141,0.67,1.272,0.0,0.0,83.84,52.582,17.301,Idle,404
2025-09-20 14:41:00,0,0.0,0,0.0,294.311,25.0,0.127,1.209,1.946,0.0,0.0,83.838,52.68,14.49,Idle,404
2025-09-20 14:42:00,0,0.0,0,0.0,294.311,25.0,0.257,1.212,1.998,0.0,0.0,83.836,53.12,15.726,Idle,404
2025-09-20 14:43:00,0,0.0,0,0.0,294.311,25.0,0.162,1.592,1.839,0.0,0.0,83.834,49.574,15.995,Idle,404
2025-09-20 14:44:00,0,0.0,0,0.0,294.311,25.0,0.106,1.047,1.889,0.0,0.0,83.832,48.541,13.071,Idle,404
2025-09-20 14:45:00,0,0.0,0,0.0,294.311,25.0,0.376,0.779,1.399,0.0,0.0,83.83,54.69,14.894,Idle,404
2025-09-20 14:46:00,0,0.0,0,0.0,294.311,25.0,0.289,0.945,1.216,0.0,0.0,83.828,55.936,15.297,Idle,404
2025-09-20 14:47:00,0,0.0,0,0.0,294.311,25.0,0.103,1.986,1.099,0.0,0.0,83.826,52.457,14.053,Idle,404
2025-09-20 14:48:00,0,0.0,0,0.0,294.311,25.0,0.351,0.092,1.502,0.0,0.0,83.824,52.983,15.356,Idle,404
2025-09-20 14:49:00,0,0.0,0,0.0,294.311,25.0,0.219,1.023,1.31,0.0,0.0,83.822,51.604,15.089,Idle,404
2025-09-20 14:50:00,0,0.0,0,0.0,294.311,25.0,0.368,1.241,1.784,0.0,0.0,83.82,49.604,14.781,Idle,404
2025-09-20 14:51:00,0,0.0,0,0.0,294.311,25.0,0.375,0.013,1.615,0.0,0.0,83.818,53.368,14.323,Idle,404
2025-09-20 14:52:00,0,0.0,0,0.0,294.311,25.0,0.162,0.894,1.306,0.0,0.0,83.816,55.295,13.099,Idle,404
2025-09-20 14:53:00,0,0.0,0,0.0,294.311,25.0,0.21,0.556,1.982,0.0,0.0,83.814,50.556,16.378,Idle,404
2025-09-20 14:54:00,0,0.0,0,0.0,294.311,25.0,0.133,1.442,1.263,0.0,0.0,83.812,51.453,14.973,Idle,404
2025-09-20 14:55:00,0,0.0,0,0.0,294.311,25.0,0.212,0.848,1.144,0.0,0.0,83.81,54.751,15.935,Idle,404
2025-09-20 14:56:00,0,0.0,0,0.0,294.311,25.0,0.446,1.677,1.042,0.0,0.0,83.808,52.355,16.28,Idle,404
2025-09-20 14:57:00,0,0.0,0,0.0,294.311,25.0,0.324,1.309,1.758,0.0,0.0,83.806,52.611,15.142,Idle,404
2025-09-20 14:58:00,0,0.0,0,0.0,294.311,25.0,0.267,0.9,1.036,0.0,0.0,83.804,49.99,15.85,Idle,404
2025-09-20 14:59:00,0,0.0,0,0.0,294.311,25.0,0.184,0.34,1.893,0.0,0.0,83.802,50.5,15.142,Idle,404
2025-09-20 15:00:00,0,0.0,0,0.0,294.311,25.0,0.494,0.587,1.025,0.0,0.0,83.8,48.964,15.045,Idle,404
2025-09-20 15:01:00,0,0.0,0,0.0,294.311,25.0,0.161,1.63,1.624,0.0,0.0,83.798,52.455,13.646,Idle,404
2025-09-20 15:02:00,0,0.0,0,0.0,294.311,25.0,0.291,1.056,1.49,0.0,0.0,83.796,52.295,15.75,Idle,404
2025-09-20 15:03:00,0,0.0,0,0.0,294.311,25.0,0.464,0.126,1.838,0.0,0.0,83.794,47.863,15.378,Idle,404
2025-09-20 15:04:00,0,0.0,0,0.0,294.311,25.0,0.481,0.999,1.894,0.0,0.0,83.792,48.161,14.176,Idle,404
2025-09-20 15:05:00,0,0.0,0,0.0,294.311,25.0,0.123,1.767,1.486,0.0,0.0,83.79,47.511,13.667,Idle,404
2025-09-20 15:06:00,0,0.0,0,0.0,294.311,25.0,0.487,1.5,1.771,0.0,0.0,83.788,53.189,16.284,Idle,404
2025-09-20 15:07:00,0,0.0,0,0.0,294.311,25.0,0.336,1.603,1.939,0.0,0.0,83.786,49.653,13.78,Idle,404
2025-09-20 15:08:00,0,0.0,0,0.0,294.311,25.0,0.215,1.298,1.698,0.0,0.0,83.784,52.597,15.262,Idle,404
2025-09-20 15:09:00,0,0.0,0,0.0,294.311,25.0,0.427,0.336,1.974,0.0,0.0,83.782,49.435,13.97,Idle,404
2025-09-20 15:10:00,0,0.0,0,0.0,294.311,25.0,0.216,0.832,1.172,0.0,0.0,83.78,48.457,16.298,Idle,404
2025-09-20 15:11:00,0,0.0,0,0.0,294.311,25.0,0.499,1.641,1.569,0.0,0.0,83.778,47.673,15.283,Idle,404
2025-09-20 15:12:00,0,0.0,0,0.0,294.311,25.0,0.217,1.408,1.707,0.0,0.0,83.776,50.595,14.811,Idle,404
2025-09-20 15:13:00,0,0.0,0,0.0,294.311,25.0,0.267,1.912,1.668,0.0,0.0,83.774,47.323,14.57,Idle,404
2025-09-20 15:14:00,0,0.0,0,0.0,294.311,25.0,0.133,0.519,1.875,0.0,0.0,83.772,52.016,15.163,Idle,404
2025-09-20 15:15:00,0,0.0,0,0.0,294.311,25.0,0.209,1.851,1.089,0.0,0.0,83.77,51.993,16.988,Idle,404
2025-09-20 15:16:00,0,0.0,0,0.0,294.311,25.0,0.306,1.173,1.543,0.0,0.0,83.768,45.352,15.477,Idle,404
2025-09-20 15:17:00,0,0.0,0,0.0,294.311,25.0,0.442,0.047,1.382,0.0,0.0,83.766,48.611,14.614,Idle,404
2025-09-20 15:18:00,0,0.0,0,0.0,294.311,25.0,0.326,0.124,1.382,0.0,0.0,83.764,47.971,16.207,Idle,404
2025-09-20 15:19:00,0,0.0,0,0.0,294.311,25.0,0.307,0.447,1.893,0.0,0.0,83.762,51.012,14.077,Idle,404
2025-09-20 15:20:00,0,0.0,0,0.0,294.311,25.0,0.34,0.006,1.816,0.0,0.0,83.76,48.448,15.019,Idle,404
2025-09-20 15:21:00,0,0.0,0,0.0,294.311,25.0,0.18,1.857,1.973,0.0,0.0,83.758,50.358,14.992,Idle,404
2025-09-20 15:22:00,0,0.0,0,0.0,294.311,25.0,0.431,1.877,1.506,0.0,0.0,83.756,48.194,12.487,Idle,404
2025-09-20 15:23:00,0,0.0,0,0.0,294.311,25.0,0.36,1.47,1.99,0.0,0.0,83.754,47.761,14.682,Idle,404
2025-09-20 15:24:00,0,0.0,0,0.0,294.311,25.0,0.164,0.94,1.53,0.0,0.0,83.752,45.626,14.941,Idle,404
2025-09-20 15:25:00,0,0.0,0,0.0,294.311,25.0,0.233,1.508,1.938,0.0,0.0,83.75,47.275,14.979,Idle,404
2025-09-20 15:26:00,0,0.0,0,0.0,294.311,25.0,0.314,1.466,1.134,0.0,0.0,83.748,46.218,16.906,Idle,404
2025-09-20 15:27:00,0,0.0,0,0.0,294.311,25.0,0.445,0.265,1.293,0.0,0.0,83.746,49.568,15.301,Idle,404
2025-09-20 15:28:00,0,0.0,0,0.0,294.311,25.0,0.216,0.037,1.301,0.0,0.0,83.744,45.857,14.02,Idle,404
2025-09-20 15:29:00,0,0.0,0,0.0,294.311,25.0,0.129,0.372,1.702,0.0,0.0,83.742,53.071,15.322,Idle,404
2025-09-20 15:30:00,0,0.0,0,0.0,294.311,25.0,0.365,0.721,1.347,0.0,0.0,83.74,47.582,16.604,Idle,404
2025-09-20 15:31:00,0,0.0,0,0.0,294.311,25.0,0.426,0.87,1.122,0.0,0.0,83.738,49.978,14.274,Idle,404
2025-09-20 15:32:00,0,0.0,0,0.0,294.311,25.0,0.298,0.479,1.864,0.0,0.0,83.736,50.286,14.025,Idle,404
2025-09-20 15:33:00,0,0.0,0,0.0,294.311,25.0,0.199,1.799,1.083,0.0,0.0,83.734,51.199,13.95,Idle,404
2025-09-20 15:34:00,0,0.0,0,0.0,294.311,25.0,0.402,1.878,1.607,0.0,0.0,83.732,49.873,14.075,Idle,404
2025-09-20 15:35:00,0,0.0,0,0.0,294.311,25.0,0.169,0.248,1.071,0.0,0.0,83.73,51.043,15.342,Idle,404
2025-09-20 15:36:00,0,0.0,0,0.0,294.311,25.0,0.209,1.267,1.285,0.0,0.0,83.728,47.426,13.637,Idle,404
2025-09-20 15:37:00,0,0.0,0,0.0,294.311,25.0,0.1,0.667,1.045,0.0,0.0,83.726,47.173,16.317,Idle,404
2025-09-20 15:38:00,0,0.0,0,0.0,294.311,25.0,0.285,0.457,1.648,0.0,0.0,83.724,49.251,16.344,Idle,404
2025-09-20 15:39:00,0,0.0,0,0.0,294.311,25.0,0.325,1.329,1.972,0.0,0.0,83.722,46.477,15.282,Idle,404
2025-09-20 15:40:00,0,0.0,0,0.0,294.311,25.0,0.405,0.282,1.588,0.0,0.0,83.72,49.451,16.27,Idle,404
2025-09-20 15:41:00,0,0.0,0,0.0,294.311,25.0,0.333,0.31,1.672,0.0,0.0,83.718,48.23,15.763,Idle,404
2025-09-20 15:42:00,0,0.0,0,0.0,294.311,25.0,0.417,0.29,1.556,0.0,0.0,83.716,46.639,16.547,Idle,404
2025-09-20 15:43:00,0,0.0,0,0.0,294.311,25.0,0.144,0.685,1.066,0.0,0.0,83.714,49.146,15.365,Idle,404
2025-09-20 15:44:00,0,0.0,0,0.0,294.311,25.0,0.344,1.55,1.818,0.0,0.0,83.712,48.048,15.047,Idle,404
2025-09-20 15:45:00,0,0.0,0,0.0,294.311,25.0,0.326,1.077,1.218,0.0,0.0,83.71,46.107,13.594,Idle,404
2025-09-20 15:46:00,0,0.0,0,0.0,294.311,25.0,0.465,1.212,1.25,0.0,0.0,83.708,49.032,16.208,Idle,404
2025-09-20 15:47:00,0,0.0,0,0.0,294.311,25.0,0.15,1.576,1.124,0.0,0.0,83.706,47.766,13.164,Idle,404
2025-09-20 15:48:00,0,0.0,0,0.0,294.311,25.0,0.357,1.646,1.381,0.0,0.0,83.704,49.615,13.966,Idle,404
2025-09-20 15:49:00,0,0.0,0,0.0,294.311,25.0,0.355,1.896,1.068,0.0,0.0,83.702,49.643,14.732,Idle,404
2025-09-20 15:50:00,0,0.0,0,0.0,294.311,25.0,0.169,1.903,1.299,0.0,0.0,83.7,47.532,16.521,Idle,404
2025-09-20 15:51:00,0,0.0,0,0.0,294.311,25.0,0.411,0.693,1.152,0.0,0.0,83.698,51.88,15.693,Idle,404
2025-09-20 15:52:00,0,0.0,0,0.0,294.311,25.0,0.359,1.854,1.982,0.0,0.0,83.696,50.092,13.988,Idle,404
2025-09-20 15:53:00,0,0.0,0,0.0,294.311,25.0,0.168,0.29,1.93,0.0,0.0,83.694,49.048,15.083,Idle,404
2025-09-20 15:54:00,0,0.0,0,0.0,294.311,25.0,0.281,1.964,1.598,0.0,0.0,83.692,47.687,15.043,Idle,404
2025-09-20 15:55:00,0,0.0,0,0.0,294.311,25.0,0.185,1.624,1.083,0.0,0.0,83.69,47.7,14.884,Idle,404
2025-09-20 15:56:00,0,0.0,0,0.0,294.311,25.0,0.122,0.452,1.786,0.0,0.0,83.688,50.019,15.149,Idle,404
2025-09-20 15:57:00,0,0.0,0,0.0,294.311,25.0,0.486,0.75,1.832,0.0,0.0,83.686,47.41,14.533,Idle,404
2025-09-20 15:58:00,0,0.0,0,0.0,294.311,25.0,0.342,1.943,1.338,0.0,0.0,83.684,50.226,14.451,Idle,404
2025-09-20 15:59:00,0,0.0,0,0.0,294.311,25.0,0.44,0.661,1.658,0.0,0.0,83.682,47.495,15.484,Idle,404
2025-09-20 16:00:00,0,0.0,0,0.0,294.311,25.0,0.354,1.243,1.021,0.0,0.0,83.68,47.916,15.565,Idle,404
2025-09-20 16:01:00,0,0.0,0,0.0,294.311,25.0,0.453,0.875,1.374,0.0,0.0,83.678,46.49,14.317,Idle,404
2025-09-20 16:02:00,0,0.0,0,0.0,294.311,25.0,0.265,0.382,1.418,0.0,0.0,83.676,46.579,15.833,Idle,404
2025-09-20 16:03:00,0,0.0,0,0.0,294.311,25.0,0.387,0.53,1.559,0.0,0.0,83.674,48.161,14.826,Idle,404
2025-09-20 16:04:00,0,0.0,0,0.0,294.311,25.0,0.196,0.791,1.202,0.0,0.0,83.672,43.519,16.24,Idle,404
2025-09-20 16:05:00,0,0.0,0,0.0,294.311,25.0,0.214,1.707,1.13,0.0,0.0,83.67,47.944,16.386,Idle,404
2025-09-20 16:06:00,0,0.0,0,0.0,294.311,25.0,0.192,1.903,1.681,0.0,0.0,83.668,48.599,13.504,Idle,404
2025-09-20 16:07:00,0,0.0,0,0.0,294.311,25.0,0.403,1.23,1.019,0.0,0.0,83.666,51.273,14.978,Idle,404
2025-09-20 16:08:00,0,0.0,0,0.0,294.311,25.0,0.257,0.083,1.352,0.0,0.0,83.664,50.196,14.183,Idle,404
2025-09-20 16:09:00,0,0.0,0,0.0,294.311,25.0,0.249,1.161,1.75,0.0,0.0,83.662,47.742,13.938,Idle,404
2025-09-20 16:10:00,0,0.0,0,0.0,294.311,25.0,0.422,0.527,1.986,0.0,0.0,83.66,44.443,14.715,Idle,404
2025-09-20 16:11:00,0,0.0,0,0.0,294.311,25.0,0.283,0.528,1.412,0.0,0.0,83.658,47.626,13.812,Idle,404
2025-09-20 16:12:00,0,0.0,0,0.0,294.311,25.0,0.475,1.502,1.986,0.0,0.0,83.656,53.646,16.01,Idle,404
2025-09-20 16:13:00,0,0.0,0,0.0,294.311,25.0,0.134,1.913,1.033,0.0,0.0,83.654,43.987,15.859,Idle,404
2025-09-20 16:14:00,0,0.0,0,0.0,294.311,25.0,0.287,0.076,1.113,0.0,0.0,83.652,46.42,15.735,Idle,404
2025-09-20 16:15:00,0,0.0,0,0.0,294.311,25.0,0.283,0.635,1.716,0.0,0.0,83.65,44.422,15.594,Idle,404
2025-09-20 16:16:00,0,0.0,0,0.0,294.311,25.0,0.247,1.099,1.76,0.0,0.0,83.648,44.461,14.651,Idle,404
2025-09-20 16:17:00,0,0.0,0,0.0,294.311,25.0,0.101,1.063,1.111,0.0,0.0,83.646,44.328,14.475,Idle,404
2025-09-20 16:18:00,0,0.0,0,0.0,294.311,25.0,0.163,1.094,1.336,0.0,0.0,83.644,49.085,13.944,Idle,404
2025-09-20 16:19:00,0,0.0,0,0.0,294.311,25.0,0.374,0.292,1.549,0.0,0.0,83.642,44.178,14.399,Idle,404
2025-09-20 16:20:00,0,0.0,0,0.0,294.311,25.0,0.494,1.469,1.358,0.0,0.0,83.64,46.917,15.169,Idle,404
2025-09-20 16:21:00,0,0.0,0,0.0,294.311,25.0,0.214,0.076,1.073,0.0,0.0,83.638,45.942,16.389,Idle,404
2025-09-20 16:22:00,0,0.0,0,0.0,294.311,25.0,0.297,1.09,1.928,0.0,0.0,83.636,50.481,15.64,Idle,404
2025-09-20 16:23:00,0,0.0,0,0.0,294.311,25.0,0.17,0.377,1.288,0.0,0.0,83.634,46.03,16.793,Idle,404
2025-09-20 16:24:00,0,0.0,0,0.0,294.311,25.0,0.117,0.351,1.808,0.0,0.0,83.632,47.656,14.104,Idle,404
2025-09-20 16:25:00,0,0.0,0,0.0,294.311,25.0,0.395,0.502,1.849,0.0,0.0,83.63,45.887,14.435,Idle,404
2025-09-20 16:26:00,0,0.0,0,0.0,294.311,25.0,0.267,0.803,1.183,0.0,0.0,83.628,47.036,15.624,Idle,404
2025-09-20 16:27:00,0,0.0,0,0.0,294.311,25.0,0.199,1.542,1.312,0.0,0.0,83.626,47.092,14.347,Idle,404
2025-09-20 16:28:00,0,0.0,0,0.0,294.311,25.0,0.283,0.108,1.595,0.0,0.0,83.624,47.913,14.083,Idle,404
2025-09-20 16:29:00,0,0.0,0,0.0,294.311,25.0,0.203,1.153,1.77,0.0,0.0,83.622,43.26,16.794,Idle,404
2025-09-20 16:30:00,0,0.0,0,0.0,294.311,25.0,0.42,0.354,1.727,0.0,0.0,83.62,48.588,12.549,Idle,404
2025-09-20 16:31:00,0,0.0,0,0.0,294.311,25.0,0.34,1.228,1.994,0.0,0.0,83.618,47.388,14.816,Idle,404
2025-09-20 16:32:00,0,0.0,0,0.0,294.311,25.0,0.354,1.664,1.313,0.0,0.0,83.616,48.316,15.809,Idle,404
2025-09-20 16:33:00,0,0.0,0,0.0,294.311,25.0,0.203,1.572,1.998,0.0,0.0,83.614,46.143,13.883,Idle,404
2025-09-20 16:34:00,0,0.0,0,0.0,294.311,25.0,0.143,0.591,1.495,0.0,0.0,83.612,47.223,14.935,Idle,404
2025-09-20 16:35:00,0,0.0,0,0.0,294.311,25.0,0.409,1.817,1.846,0.0,0.0,83.61,47.718,15.136,Idle,404
2025-09-20 16:36:00,0,0.0,0,0.0,294.311,25.0,0.456,1.545,1.138,0.0,0.0,83.608,44.714,14.269,Idle,404
2025-09-20 16:37:00,0,0.0,0,0.0,294.311,25.0,0.107,0.354,1.431,0.0,0.0,83.606,45.443,15.08,Idle,404
2025-09-20 16:38:00,0,0.0,0,0.0,294.311,25.0,0.134,0.7,1.981,0.0,0.0,83.604,47.962,14.99,Idle,404
2025-09-20 16:39:00,0,0.0,0,0.0,294.311,25.0,0.111,1.256,1.293,0.0,0.0,83.602,46.898,14.967,Idle,404
2025-09-20 16:40:00,0,0.0,0,0.0,294.311,25.0,0.427,1.562,1.612,0.0,0.0,83.6,44.194,16.5,Idle,404
2025-09-20 16:41:00,0,0.0,0,0.0,294.311,25.0,0.287,0.802,1.137,0.0,0.0,83.598,41.939,13.822,Idle,404
2025-09-20 16:42:00,0,0.0,0,0.0,294.311,25.0,0.207,1.001,1.83,0.0,0.0,83.596,46.313,15.709,Idle,404
2025-09-20 16:43:00,0,0.0,0,0.0,294.311,25.0,0.211,0.018,1.265,0.0,0.0,83.594,44.879,14.99,Idle,404
2025-09-20 16:44:00,0,0.0,0,0.0,294.311,25.0,0.108,0.414,1.625,0.0,0.0,83.592,51.606,14.002,Idle,404
2025-09-20 16:45:00,0,0.0,0,0.0,294.311,25.0,0.428,0.401,1.565,0.0,0.0,83.59,43.411,13.731,Idle,404
2025-09-20 16:46:00,0,0.0,0,0.0,294.311,25.0,0.48,0.706,1.498,0.0,0.0,83.588,45.923,15.586,Idle,404
2025-09-20 16:47:00,0,0.0,0,0.0,294.311,25.0,0.162,1.42,1.619,0.0,0.0,83.586,46.498,15.36,Idle,404
2025-09-20 16:48:00,0,0.0,0,0.0,294.311,25.0,0.177,1.151,1.29,0.0,0.0,83.584,46.401,15.047,Idle,404
2025-09-20 16:49:00,0,0.0,0,0.0,294.311,25.0,0.275,1.045,1.92,0.0,0.0,83.582,45.913,15.635,Idle,404
2025-09-20 16:50:00,0,0.0,0,0.0,294.311,25.0,0.395,0.795,1.931,0.0,0.0,83.58,46.316,15.796,Idle,404
